Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Revenue & Margin,Rev-CoGS / Rev,38.16%,41.43%,41.76%,41.53%,41.27%,42.52%,42.01%,41.01%,40.48%,38.07%,36.73%,35.87%,35.29%,34.89%,35.15%,36.39%,37.09%
Revenue & Margin,Rev-CoGS-SG&A / Rev,38.16%,41.43%,41.76%,41.45%,41.18%,42.43%,41.81%,40.90%,40.36%,37.95%,36.73%,35.87%,35.29%,34.89%,35.15%,36.39%,37.09%
Revenue & Margin,Rev-CoGs-SG&A-Other.OpEx / Rev,27.29%,27.54%,28.10%,28.26%,28.02%,28.99%,27.54%,25.79%,25.14%,22.49%,21.77%,21.55%,21.15%,21.00%,20.93%,21.95%,22.33%
Revenue & Margin,Net Income / Rev,15.10%,15.09%,14.77%,14.88%,14.67%,15.06%,14.16%,13.60%,13.90%,13.00%,13.09%,13.14%,13.20%,13.19%,13.21%,14.15%,14.28%
EBITDA,Net Income ($k),"148,700","140,300","130,854","128,961","123,261","118,561","107,235","99,135","97,068","87,212","88,034","88,289","89,207","89,796","86,358","89,171","85,933"
EBITDA,D & A ($k),"106,900","107,600","97,594","90,917","87,074","81,574","80,157","80,292","78,418","77,435","80,863","80,243","80,313","80,017","78,573","77,140","74,677"
EBITDA,Net Interest Expense ($k),"73,200","72,600","71,739","70,561","69,474","68,400","66,540","56,594","46,745","36,951","28,224","27,388","26,249","24,356","22,405","21,140","20,369"
EBITDA,Tax Provision ($k),"55,700","52,700","48,009","47,198","44,998","43,198","36,899","33,783","33,063","28,078","31,815","31,845","31,942","33,833","32,054","31,341","30,328"
EBITDA,EBITDA ($k),"384,500","373,200","348,196","337,637","324,807","311,733","290,831","269,804","255,294","229,676","228,936","227,765","227,711","228,002","219,390","218,792","211,307"
EBITDA,Stock-Based Comp ($k),"3,700","6,000","7,951","8,488","8,587","8,387","9,201","9,202","7,314","7,622","6,590","5,802","6,633","6,438","6,030","4,880","4,977"
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
Capital Structure,Stock Price,126.37,124.76,134.69,120.22,128.43,121.35,124.17,106.02,106.52,105.63,97.75,119.00,127.99,118.18,115.39,129.55,137.76
Capital Structure,O/S Shares,"23,937,000","22,482,270","23,526,000","23,307,000","22,957,000","22,838,000","22,501,000","22,284,000","22,250,000","20,112,530","17,796,741","17,794,320","17,759,896","17,741,166","17,737,984","17,730,833","17,678,060"
Capital Structure,Market Capitalization ($k),"3,024,919","2,804,888","3,168,717","2,801,968","2,948,368","2,771,391","2,793,949","2,362,550","2,370,070","2,124,487","1,739,631","2,117,524","2,273,089","2,096,651","2,046,786","2,297,029","2,435,330"
Capital Structure,Cash ($k),"4,700","1,800","1,800","1,500",700,"7,900","1,609","6,430","1,695","4,900","1,793","4,169","3,065","6,204","2,480","4,186","5,208"
Capital Structure,Debt ($k),"1,667,000","1,637,900","1,578,100","1,528,400","1,509,300","1,492,400","1,415,388","1,409,786","1,383,864","1,396,100","793,411","773,128","783,962","814,420","785,618","758,108","772,621"
Capital Structure,Enterprise Value ($k),"4,687,219","4,440,988","4,745,017","4,328,868","4,456,968","4,255,891","4,207,728","3,765,906","3,752,239","3,515,687","2,531,249","2,886,483","3,053,986","2,904,867","2,829,924","3,050,951","3,202,743"
Capital Structure,netCommonStockIssuance ($k),"5,200","46,900","14,900","41,400","19,800","15,851","54,278","2,430",41,"366,417",-14,-14,0,96,179,"1,017","3,242"
Capital Structure,netDebtIssuance ($k),"39,600","51,100","47,600","19,300","16,600","76,951","4,884","26,236","-11,400","600,550","22,683","-10,344","-30,205","29,357","28,341","-14,181","-31,083"
Liquidity & Cash Flow,DSO,52.7,52.8,52.3,49.2,46.6,45.5,45.7,44.4,43.5,43.9,41.9,42.5,43.0,42.5,44.8,46.4,47.7
Liquidity & Cash Flow,DIO,11.4,13.1,18.6,19.4,20.2,22.0,23.1,22.9,23.3,22.9,21.7,20.6,19.5,18.0,17.7,17.2,16.2
Liquidity & Cash Flow,DPO,56.1,58.6,55.4,53.0,54.4,56.6,58.1,55.9,52.4,46.9,42.4,40.4,38.5,36.4,36.1,39.6,44.7
Liquidity & Cash Flow,CCC,7.9,7.3,15.5,15.6,12.4,10.9,10.8,11.4,14.5,19.9,21.3,22.7,24.0,24.1,26.4,23.9,19.3
Liquidity & Cash Flow,OCF ($k),"266,700","233,700","220,032","211,222","227,118","239,418","237,821","221,895","219,115","203,482","206,219","184,070","171,429","158,882","133,730","140,083","139,242"
Liquidity & Cash Flow,CapEx ($k),"-476,700","-334,800","-304,114","-37,854","-20,202","-95,702","-50,922","-256,301","-221,700","-188,618","-167,932","-153,454","-140,807","-128,276","-136,739","-147,380","-164,817"
Liquidity & Cash Flow,FCF ($k),"-297,500","-302,400","-197,882","59,568","93,116","143,716","186,899","-34,406","-2,585","14,864","38,287","30,616","30,622","30,606","-3,009","-7,297","-25,575"
BQR-Mid-Mkt,Total Debt / Equity,1.0x,1.0x,1.0x,1.0x,1.0x,1.1x,1.0x,1.1x,1.1x,1.1x,0.9x,0.9x,0.9x,1.0x,1.0x,0.9x,1.0x
BQR,Total Debt / Adj Ebitda,4.3x,4.4x,4.5x,4.5x,4.6x,4.8x,4.9x,5.2x,5.4x,6.1x,3.5x,3.4x,3.4x,3.6x,3.6x,3.5x,3.7x
BQR,Adj Ebitda / Interest Expense,5.3x,5.1x,4.9x,4.8x,4.7x,4.6x,4.4x,4.8x,5.5x,6.2x,8.1x,8.3x,8.7x,9.4x,9.8x,10.3x,10.4x
BQR,Net Income before extraordinary ($k),"148,700","140,300","130,854","128,961","123,261","118,561","107,235","99,135","97,068","87,212","88,034","88,289","89,207","89,796","86,358","89,171","85,933"
BQR,(NCO-CAPEX) / Total Debt,-17.85%,-18.46%,-12.54%,3.90%,6.17%,9.63%,13.20%,-2.44%,-0.19%,1.06%,4.83%,3.96%,3.91%,3.76%,-0.38%,-0.96%,-3.31%
BQR,Score: Operating Leverage,55,55,55,55,55,58,58,58,65,65,48,48,48,48,48,48,48
BQR,Score: ICR,48,48,52,52,52,52,55,52,48,48,45,45,45,45,42,42,42
BQR,Score: Net Income,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
BQR,Score: FCF/Debt,75,75,75,75,65,58,55,75,75,75,75,75,75,75,75,75,75
BQR,BQR,55.7,55.7,56.3,56.3,53.8,53.1,52.8,57.3,59.2,59.2,52.8,52.8,52.8,52.8,52.3,52.3,52.3
