Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Liquidity & Cash Flow,DPO,14.8,16.5,17.7,19.3,18.6,19.0,19.9,20.3,20.6,17.9,16.4,17.2,17.4,18.8,19.5,19.3,18.4
Liquidity & Cash Flow,CCC,49.5,52.3,55.6,67.1,70.3,68.6,69.2,68.5,67.0,67.4,61.7,60.2,58.2,55.6,58.9,60.8,63.5
Liquidity & Cash Flow,OCF ($k),"154,084","138,205","140,085","141,558","127,307","118,692","110,758","92,983","39,570","32,563","24,942","30,838","61,623","61,097","54,203","41,417","32,882"
Liquidity & Cash Flow,CapEx ($k),"-14,086","-12,050","-9,013","-11,232","-10,193","-10,809","-12,375","-9,185","-9,648","-7,759","-5,915","-7,000","-8,193","-10,942","-10,998","-9,532","-8,226"
Liquidity & Cash Flow,FCF ($k),"139,998","126,155","131,072","130,326","117,114","107,883","98,383","83,798","29,922","24,804","19,027","23,838","53,430","50,155","43,205","31,885","24,656"
BQR-Mid-Mkt,Total Debt / Equity,0.3x,0.3x,0.3x,0.4x,0.5x,0.5x,0.5x,0.6x,0.6x,0.6x,0.6x,0.4x,0.4x,0.4x,0.6x,0.6x,0.7x
BQR,Total Debt / Adj Ebitda,4.5x,3.4x,4.3x,6.3x,8.3x,11.3x,24.1x,999.0x,35.8x,999.0x,15.7x,6.4x,6.1x,5.8x,5.9x,5.4x,7.0x
BQR,Adj Ebitda / Interest Expense,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,4.3x,-999.0x,3.0x,4.1x,3.1x,3.3x,3.2x,3.7x,3.4x
BQR,Net Income before extraordinary ($k),"14,175","32,854","26,713","9,580","-8,926","-16,536","-45,422","-56,916","-43,429","-56,891","-31,752","-11,626","-8,794","-5,199","-5,595","-2,170","-10,500"
BQR,(NCO-CAPEX) / Total Debt,54.03%,48.61%,50.58%,38.48%,34.56%,31.77%,29.16%,24.65%,8.80%,7.33%,5.76%,9.35%,23.31%,21.93%,18.91%,14.08%,9.72%
BQR,Score: Operating Leverage,55,48,55,75,75,75,75,75,75,75,75,75,65,65,65,65,75
BQR,Score: ICR,75,75,75,75,75,75,75,75,55,75,58,55,58,58,58,58,58
BQR,Score: Net Income,55,48,48,55,65,65,75,75,75,75,75,65,65,65,65,65,65
BQR,Score: FCF/Debt,15,25,15,35,35,35,42,42,58,58,65,58,42,45,48,55,58
BQR,BQR,48.0,46.3,46.2,60.0,62.5,62.5,66.8,66.8,67.8,70.8,70.0,65.2,58.2,59.0,59.7,61.5,65.7
