Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Revenue & Margin,Revenue Total ($k),"18,378,000","17,942,000","17,750,000","17,481,000","17,239,000","17,168,000","16,932,000","16,752,000","16,622,000","16,478,000","16,283,000","16,017,000","15,672,000","15,228,000","14,785,000","14,215,000","13,585,000"
Revenue & Margin,Rev-CoGS / Rev,39.15%,39.06%,39.09%,39.25%,39.45%,39.36%,39.25%,39.28%,39.29%,39.42%,39.54%,39.35%,38.92%,38.41%,37.85%,37.47%,36.88%
Revenue & Margin,Rev-CoGS-SG&A / Rev,14.23%,13.91%,14.05%,15.27%,15.31%,15.36%,15.13%,15.17%,15.37%,15.57%,15.67%,15.53%,15.07%,14.55%,14.12%,13.53%,12.68%
Revenue & Margin,Rev-CoGs-SG&A-Other.OpEx / Rev,14.23%,13.91%,14.05%,15.27%,15.31%,15.36%,15.13%,15.17%,15.37%,15.57%,15.67%,15.53%,15.07%,14.55%,14.12%,13.53%,12.68%
Revenue & Margin,Net Income / Rev,9.70%,9.51%,9.75%,10.99%,11.08%,11.12%,10.80%,10.86%,10.94%,11.10%,11.17%,11.04%,10.65%,10.16%,9.78%,9.26%,8.62%
EBITDA,Net Income ($k),"1,782,000","1,706,000","1,730,000","1,922,000","1,910,000","1,909,000","1,829,000","1,819,000","1,819,000","1,829,000","1,818,000","1,768,000","1,669,000","1,547,000","1,446,000","1,317,000","1,171,000"
EBITDA,D & A ($k),"255,000","254,000","252,000","246,000","242,000","237,000","227,000","223,000","215,000","209,000","215,000","212,000","215,000","217,000","207,000","200,000","194,000"
EBITDA,Net Interest Expense ($k),"81,000","81,000","78,000","77,000","77,000","77,000","83,000","86,000","90,000","93,000","93,000","96,000","94,000","93,000","92,000","89,000","89,000"
EBITDA,Tax Provision ($k),"659,000","622,000","606,000","601,000","594,000","595,000","599,000","592,000","601,000","597,000","596,000","582,000","555,000","533,000","505,000","467,000","415,000"
EBITDA,EBITDA ($k),"2,777,000","2,663,000","2,666,000","2,846,000","2,823,000","2,818,000","2,738,000","2,720,000","2,725,000","2,728,000","2,722,000","2,658,000","2,533,000","2,390,000","2,250,000","2,073,000","1,869,000"
EBITDA,Stock-Based Comp ($k),"66,000","64,000","63,000","63,000","63,000","62,000","61,000","65,000","61,000","62,000","59,000","52,000","51,000","48,000","47,000","44,000","43,000"
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
Capital Structure,Stock Price,"1,090.81","1,009.05",952.96,"1,040.24",987.83,"1,054.05","1,038.81",896.19,"1,009.64",828.69,691.84,788.59,688.81,556.25,489.19,454.43,515.79
Capital Structure,O/S Shares,"47,300,000","47,500,000","48,000,000","48,100,000","48,200,000","48,600,000","48,800,000","49,000,000","49,200,000","49,500,000","49,900,000","50,100,000","50,200,000","50,400,000","50,800,000","51,000,000","51,100,000"
Capital Structure,Market Capitalization ($k),"51,595,313","47,929,875","45,742,080","50,035,544","47,613,406","51,226,830","50,693,928","43,913,310","49,674,288","41,020,155","34,522,816","39,508,359","34,578,262","28,035,000","24,850,852","23,175,930","26,356,869"
Capital Structure,Cash ($k),"695,000","585,000","535,000","597,000","666,000","1,036,000","1,448,000","769,000","804,000","660,000","601,000","515,000","461,000","325,000","315,000","262,000","364,000"
Capital Structure,Debt ($k),"2,781,000","3,163,000","2,720,000","2,729,000","2,679,000","3,183,000","3,207,000","2,712,000","2,714,000","2,752,000","2,728,000","2,757,000","2,720,000","2,705,000","2,682,000","2,676,000","2,708,000"
Capital Structure,Enterprise Value ($k),"53,681,313","50,507,875","47,927,080","52,167,544","49,626,406","53,373,830","52,452,928","45,856,310","51,584,288","43,112,155","36,649,816","41,750,359","36,837,262","30,415,000","27,217,852","25,589,930","28,700,869"
Capital Structure,netCommonStockIssuance ($k),"-231,000","-247,000","-291,000","-226,000","-281,000","-462,000","-227,000","-244,000","-268,000","-339,000","-193,000","-166,000","-142,000","-220,000","-184,000","-111,000","-73,000"
Capital Structure,netDebtIssuance ($k),"-76,000","123,000","27,000","61,000","-501,000","-1,000","479,000","2,000","-16,000",0,"-18,000",0,"-12,000","15,000","1,000",0,0
Liquidity & Cash Flow,DSO,48.8,48.7,48.7,49.2,49.2,49.2,49.6,50.7,51.5,51.8,52.1,51.3,50.6,50.3,49.4,48.8,47.9
Liquidity & Cash Flow,DIO,76.8,77.9,78.0,78.6,78.3,77.3,77.9,79.0,80.1,81.7,82.7,82.7,81.7,80.2,78.1,77.8,77.6
Liquidity & Cash Flow,DPO,36.8,36.8,37.1,37.1,36.9,37.1,37.6,38.2,39.0,38.9,40.3,40.6,40.2,40.6,39.2,39.4,39.8
Liquidity & Cash Flow,CCC,88.8,89.9,89.7,90.6,90.6,89.4,90.0,91.5,92.7,94.6,94.5,93.4,92.1,89.8,88.3,87.1,85.7
Liquidity & Cash Flow,OCF ($k),"2,108,000","2,015,000","2,048,000","2,062,000","2,096,000","2,111,000","2,287,000","2,199,000","2,238,000","2,031,000","1,787,000","1,644,000","1,444,000","1,333,000","1,186,000","967,000","986,000"
Liquidity & Cash Flow,CapEx ($k),"-729,000","-684,000","-816,000","-646,000","-547,000","-541,000","-410,000","-447,000","-466,000","-445,000","-366,000","-286,000","-297,000","-256,000","-266,000","-271,000","-239,000"
Liquidity & Cash Flow,FCF ($k),"1,379,000","1,331,000","1,232,000","1,416,000","1,549,000","1,570,000","1,877,000","1,752,000","1,772,000","1,586,000","1,421,000","1,358,000","1,147,000","1,077,000","920,000","696,000","747,000"
BQR-Mid-Mkt,Total Debt / Equity,0.7x,0.8x,0.8x,0.7x,0.8x,0.9x,0.9x,0.8x,0.8x,0.9x,0.9x,0.9x,1.0x,1.1x,1.2x,1.2x,1.3x
BQR,Total Debt / Adj Ebitda,1.0x,1.2x,1.0x,1.0x,0.9x,1.1x,1.2x,1.0x,1.0x,1.0x,1.0x,1.0x,1.1x,1.1x,1.2x,1.3x,1.4x
BQR,Adj Ebitda / Interest Expense,34.3x,32.9x,34.2x,37.0x,36.7x,36.6x,33.0x,31.6x,30.3x,29.3x,29.3x,27.7x,26.9x,25.7x,24.5x,23.3x,21.0x
BQR,Net Income before extraordinary ($k),"1,782,000","1,706,000","1,730,000","1,922,000","1,910,000","1,909,000","1,829,000","1,819,000","1,819,000","1,829,000","1,818,000","1,768,000","1,669,000","1,547,000","1,446,000","1,317,000","1,171,000"
BQR,(NCO-CAPEX) / Total Debt,49.59%,42.08%,45.29%,51.89%,57.82%,49.32%,58.53%,64.60%,65.29%,57.63%,52.09%,49.26%,42.17%,39.82%,34.30%,26.01%,27.58%
BQR,Score: Operating Leverage,35,35,35,25,25,35,35,25,25,35,35,35,35,35,35,35,35
BQR,Score: ICR,15,15,15,15,15,15,15,15,15,25,25,25,25,25,25,25,25
BQR,Score: Net Income,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
BQR,Score: FCF/Debt,25,25,25,15,15,25,15,15,15,15,15,25,25,35,35,42,42
BQR,BQR,27.0,27.0,27.0,21.0,21.0,27.0,24.5,21.0,21.0,26.0,26.0,28.5,28.5,31.0,31.0,32.8,32.8
